id,name,order,active,createdAt,description,typeId,totalActivities,code,levelId,learningMore,periodId,levelCodeId,institutionId,carrerId,sessionId,startDate,endDate,regionalId,campusId,localId,hasEcampus,hasEyoung,hasActivated,days,scheduleStart,scheduleEnd
000000062565,Seg 07:10 - 08:00,0,1,2023-12-26T16:30:43.000Z,HP2 CP EF 2HS,2,48,HP2PEF2,180,spboost,2240,100381,ACISP,PLBL,200,2024-01-08T00:00:00.000Z,2024-12-16T00:00:00.000Z,7,164,319,0,0,1,Seg,07:10,08:00
000000062566,Seg 10:55 - 11:45,0,1,2023-12-26T16:33:22.000Z,HP2 CP EF 2HS,2,48,HP2PEF2,180,spboost,2240,100381,ACISP,PLBL,200,2024-01-08T00:00:00.000Z,2024-12-16T00:00:00.000Z,7,164,319,0,0,1,Seg,10:55,11:45
000000062567,Seg 08:50 - 09:40,0,1,2023-12-26T16:30:44.000Z,HP3 CP EF 2HS,2,47,HP3PEF2,181,spboost,2240,100382,ACISP,PLBL,200,2024-01-08T00:00:00.000Z,2024-12-16T00:00:00.000Z,7,164,319,0,0,1,Seg,08:50,09:40
000000062568,Seg 08:00 - 08:50,0,1,2023-12-26T16:32:43.000Z,HP3 CP EF 2HS,2,47,HP3PEF2,181,spboost,2240,100382,ACISP,PLBL,200,2024-01-08T00:00:00.000Z,2024-12-16T00:00:00.000Z,7,164,319,0,0,1,Seg,08:00,08:50
000000062569,Seg 07:10 - 08:00,0,1,2023-12-26T16:25:25.000Z,K1CP CL 5HS,2,40,K1PCL5,77,eyoung,2240,100516,ACISP,PLBL,200,2024-01-08T00:00:00.000Z,2024-12-16T00:00:00.000Z,7,164,319,0,0,1,Seg,07:10,08:00
000000062570,Seg 08:00 - 08:50,0,1,2023-12-26T16:29:57.000Z,K1CP CL 5HS,2,40,K1PCL5,77,eyoung,2240,100516,ACISP,PLBL,200,2024-01-08T00:00:00.000Z,2024-12-16T00:00:00.000Z,7,164,319,0,0,1,Seg,08:00,08:50
000000062571,Seg 16:05 - 16:55,0,1,2023-12-26T16:31:56.000Z,HE1 CP EF 2HS,2,59,HE1PEF2,176,spboost,2240,100374,ACISP,PLBL,200,2024-01-08T00:00:00.000Z,2024-12-16T00:00:00.000Z,7,164,319,0,0,1,Seg,16:05,16:55
000000062572,Seg 10:05 - 10:55,0,1,2023-12-26T16:35:26.000Z,HP2 CP EF 2HS,2,48,HP2PEF2,180,spboost,2240,100381,ACISP,PLBL,200,2024-01-08T00:00:00.000Z,2024-12-16T00:00:00.000Z,7,164,319,0,0,1,Seg,10:05,10:55
000000062573,Seg 08:00 - 08:50,0,1,2023-12-26T16:32:44.000Z,Y2CP CL 3HS,2,87,Y2PCL3,68,eyoung,2240,100366,ACISP,PLBL,200,2024-01-01T00:00:00.000Z,2024-12-23T00:00:00.000Z,7,164,311,0,0,1,Seg,08:00,08:50
000000062575,Seg 13:30 - 14:20,0,1,2023-12-26T16:32:44.000Z,SAR Y2,2,17,SAR_Y2,183,eyoung,2240,100638,ACISP,PLBL,200,2024-01-01T00:00:00.000Z,2024-12-23T00:00:00.000Z,7,164,311,0,0,1,Seg,13:30,14:20
000000062576,Seg 09:00 - 09:50,0,1,2023-12-26T16:33:22.000Z,Y3CP CL 3HS,2,87,Y3PCL3,69,eyoung,2240,100367,ACISP,PLBL,200,2024-01-01T00:00:00.000Z,2024-12-23T00:00:00.000Z,7,164,311,0,0,1,Seg,09:00,09:50
000000062578,Seg 14:20 - 15:10,0,1,2023-12-26T16:29:01.000Z,SAR Y3,2,20,SAR_Y3,184,eyoung,2240,100655,ACISP,PLBL,200,2024-01-01T00:00:00.000Z,2024-12-23T00:00:00.000Z,7,164,311,0,0,1,Seg,14:20,15:10
000000062579,Seg 10:30 - 11:20,0,1,2023-12-26T16:32:45.000Z,Y4CP EF 3HS,2,84,Y4PEF3,70,eyoung,2240,100368,ACISP,PLBL,200,2024-01-01T00:00:00.000Z,2024-12-23T00:00:00.000Z,7,164,311,0,0,0,Seg,10:30,11:20
000000062581,Seg 13:30 - 14:20,0,1,2023-12-26T16:32:45.000Z,SAR Y4,2,20,SAR_Y4,185,eyoung,2240,100621,ACISP,PLBL,200,2024-01-01T00:00:00.000Z,2024-12-23T00:00:00.000Z,7,164,311,0,0,0,Seg,13:30,14:20
000000062582,Seg 09:20 - 10:10,0,1,2023-12-26T16:25:45.000Z,K2CP CL 5HS,2,40,K2PCL5,78,eyoung,2240,100517,ACISP,PLBL,200,2024-01-01T00:00:00.000Z,2024-12-23T00:00:00.000Z,7,164,311,0,0,1,Seg,09:20,10:10
000000062583,Seg 10:00 - 10:50,0,1,2023-12-26T16:30:44.000Z,K3CP CL 5HS,2,40,K3PCL5,79,eyoung,2240,100518,ACISP,PLBL,200,2024-01-01T00:00:00.000Z,2024-12-23T00:00:00.000Z,7,164,311,0,0,1,Seg,10:00,10:50
000000062584,Seg 10:55 - 11:45,0,1,2023-12-26T16:32:45.000Z,Y1CP CL 6HS,2,91,Y1PCL6,67,eyoung,2240,100519,ACISP,PLBL,200,2024-01-01T00:00:00.000Z,2024-12-23T00:00:00.000Z,7,164,311,0,0,0,Seg,10:55,11:45
000000062585,Seg 10:20 - 11:10,0,1,2023-12-26T16:25:26.000Z,Y5CP EF 3HS,2,83,Y5PEF3,80,eyoung,2240,100369,ACISP,PLBL,200,2024-01-01T00:00:00.000Z,2024-12-23T00:00:00.000Z,7,164,311,0,0,0,Seg,10:20,11:10
000000062586,Seg 14:20 - 15:10,0,1,2023-12-26T16:33:23.000Z,SAR Y5,2,18,SAR_Y5,186,eyoung,2240,100639,ACISP,PLBL,200,2024-01-01T00:00:00.000Z,2024-12-23T00:00:00.000Z,7,164,311,0,0,1,Seg,14:20,15:10
000000062588,Seg 12:10 - 13:00,0,1,2023-12-26T16:32:46.000Z,Y6CP CL I1 3HS,2,99,Y6PCLI13,109,podcast,2240,100370,ACISP,PLBL,200,2024-01-01T00:00:00.000Z,2024-12-23T00:00:00.000Z,7,164,311,0,0,1,Seg,12:10,13:00
000000062589,Seg 13:30 - 14:30,0,1,2023-12-26T16:25:46.000Z,DRAMA Y6,1,,DRAMA_Y6,222,podcast,2240,100635,ACISP,PLBL,200,2024-01-01T00:00:00.000Z,2024-12-23T00:00:00.000Z,7,164,311,0,0,0,Seg,13:30,14:30
000000062590,Seg 07:30 - 08:20,0,1,2023-12-26T16:29:02.000Z,K2CP CL 5HS,2,40,K2PCL5,78,eyoung,2240,100517,ACISP,PLBL,200,2024-01-08T00:00:00.000Z,2024-12-16T00:00:00.000Z,7,164,313,0,0,1,Seg,07:30,08:20
000000062591,Seg 07:30 - 08:20,0,1,2023-12-26T16:31:39.000Z,K3CP CL 5HS,2,40,K3PCL5,79,eyoung,2240,100518,ACISP,PLBL,200,2024-01-08T00:00:00.000Z,2024-12-16T00:00:00.000Z,7,164,313,0,0,0,Seg,07:30,08:20
000000062592,Seg 07:30 - 08:20,0,1,2023-12-26T16:28:43.000Z,Y1CP CL 6HS,2,91,Y1PCL6,67,eyoung,2240,100519,ACISP,PLBL,200,2024-01-08T00:00:00.000Z,2024-12-16T00:00:00.000Z,7,164,313,0,0,1,Seg,07:30,08:20
000000062593,Seg 11:00 - 12:00,0,1,2023-12-26T16:31:57.000Z,K3CP CL 5HS,2,40,K3PCL5,79,eyoung,2240,100518,ACISP,PLBL,200,2024-01-08T00:00:00.000Z,2024-12-16T00:00:00.000Z,7,164,313,0,0,0,Seg,11:00,12:00
000000062594,Seg 05:00 - 06:00,0,1,2023-12-26T16:31:40.000Z,K2CP CL 5HS,2,40,K2PCL5,78,eyoung,2240,100517,ACISP,PLBL,200,2024-01-08T00:00:00.000Z,2024-12-16T00:00:00.000Z,7,164,313,0,0,0,Seg,05:00,06:00
000000062595,Ter 06:02 - 06:03,0,1,2023-12-26T16:29:03.000Z,SAR Y2,2,17,SAR_Y2,183,eyoung,2240,100638,ACISP,PLBL,200,2024-01-09T00:00:00.000Z,2024-12-17T00:00:00.000Z,7,164,312,0,0,1,Ter,06:02,06:03
000000062596,Ter 05:02 - 05:03,0,1,2023-12-26T16:35:10.000Z,SAR Y2,2,17,SAR_Y2,183,eyoung,2240,100638,ACISP,PLBL,200,2024-01-09T00:00:00.000Z,2024-12-17T00:00:00.000Z,7,164,312,0,0,1,Ter,05:02,05:03
000000062597,Seg 06:02 - 06:03,0,1,2023-12-26T16:35:26.000Z,SAR Y3,2,20,SAR_Y3,184,eyoung,2240,100655,ACISP,PLBL,200,2024-01-08T00:00:00.000Z,2024-12-16T00:00:00.000Z,7,164,312,0,0,1,Seg,06:02,06:03
000000062598,Quin 06:03 - 06:04,0,1,2023-12-26T16:25:26.000Z,SAR Y3,2,20,SAR_Y3,184,eyoung,2240,100655,ACISP,PLBL,200,2024-01-11T00:00:00.000Z,2024-12-19T00:00:00.000Z,7,164,312,0,0,1,Qui,06:03,06:04
000000062599,Seg 08:01 - 08:02,0,1,2023-12-26T16:29:03.000Z,SAR Y4,2,20,SAR_Y4,185,eyoung,2240,100621,ACISP,PLBL,200,2024-01-08T00:00:00.000Z,2024-12-16T00:00:00.000Z,7,164,312,0,0,1,Seg,08:01,08:02
000000062600,Seg 06:02 - 06:03,0,1,2023-12-26T16:29:34.000Z,SAR Y4,2,20,SAR_Y4,185,eyoung,2240,100621,ACISP,PLBL,200,2024-01-08T00:00:00.000Z,2024-12-16T00:00:00.000Z,7,164,312,0,0,1,Seg,06:02,06:03
000000062601,Ter 06:02 - 06:03,0,1,2023-12-26T16:29:58.000Z,SAR Y5,2,18,SAR_Y5,186,eyoung,2240,100639,ACISP,PLBL,200,2024-01-09T00:00:00.000Z,2024-12-17T00:00:00.000Z,7,164,312,0,0,1,Ter,06:02,06:03
000000062602,Quar 06:02 - 06:03,0,1,2023-12-26T16:33:23.000Z,SAR Y5,2,18,SAR_Y5,186,eyoung,2240,100639,ACISP,PLBL,200,2024-01-10T00:00:00.000Z,2024-12-18T00:00:00.000Z,7,164,312,0,0,1,Qua,06:02,06:03
000000062603,Ter 06:03 - 06:04,0,1,2023-12-26T16:31:57.000Z,SAR Y6,2,20,SAR_Y6,187,podcast,2240,100656,ACISP,PLBL,200,2024-01-09T00:00:00.000Z,2024-12-17T00:00:00.000Z,7,164,312,0,0,1,Ter,06:03,06:04
000000062604,Ter 06:01 - 06:02,0,1,2023-12-26T16:29:35.000Z,SAR Y6,2,20,SAR_Y6,187,podcast,2240,100656,ACISP,PLBL,200,2024-01-09T00:00:00.000Z,2024-12-17T00:00:00.000Z,7,164,312,0,0,1,Ter,06:01,06:02
000000062605,Seg 10:20 - 11:10,0,1,2023-12-26T16:29:58.000Z,K2CP CL 3HS,2,40,K2PCL3,78,eyoung,2240,100363,ACISP,PLBL,200,2024-01-08T00:00:00.000Z,2024-12-16T00:00:00.000Z,7,164,312,0,0,1,Seg,10:20,11:10
000000062606,Seg 11:10 - 12:00,0,1,2023-12-26T16:29:58.000Z,Y2CP CL 3HS,2,87,Y2PCL3,68,eyoung,2240,100366,ACISP,PLBL,200,2024-01-08T00:00:00.000Z,2024-12-16T00:00:00.000Z,7,164,312,0,0,1,Seg,11:10,12:00
000000062607,Seg 13:10 - 14:00,0,1,2023-12-26T16:30:44.000Z,Y2CP CL 3HS,2,87,Y2PCL3,68,eyoung,2240,100366,ACISP,PLBL,200,2024-01-08T00:00:00.000Z,2024-12-16T00:00:00.000Z,7,164,312,0,0,1,Seg,13:10,14:00
000000062608,Ter 06:02 - 06:03,0,1,2023-12-26T16:30:45.000Z,SAR Y2,2,17,SAR_Y2,183,eyoung,2240,100638,ACISP,PLBL,200,2024-01-09T00:00:00.000Z,2024-12-17T00:00:00.000Z,7,164,312,0,0,1,Ter,06:02,06:03
000000062609,Seg 10:20 - 11:10,0,1,2023-12-26T16:31:58.000Z,Y3CP CL 3HS,2,87,Y3PCL3,69,eyoung,2240,100367,ACISP,PLBL,200,2024-01-08T00:00:00.000Z,2024-12-16T00:00:00.000Z,7,164,312,0,0,1,Seg,10:20,11:10
000000062610,Ter 06:02 - 06:03,0,1,2023-12-26T15:45:21.000Z,SAR Y3,2,20,SAR_Y3,184,eyoung,2240,100655,ACISP,PLBL,200,2024-01-09T00:00:00.000Z,2024-12-17T00:00:00.000Z,7,164,312,0,0,1,Ter,06:02,06:03
000000062611,Seg 14:00 - 14:50,0,1,2023-12-26T16:25:47.000Z,Y3CP CL 3HS,2,87,Y3PCL3,69,eyoung,2240,100367,ACISP,PLBL,200,2024-01-08T00:00:00.000Z,2024-12-16T00:00:00.000Z,7,164,312,0,0,1,Seg,14:00,14:50
000000062612,Seg 08:01 - 08:02,0,1,2023-12-26T16:31:40.000Z,SAR Y3,2,20,SAR_Y3,184,eyoung,2240,100655,ACISP,PLBL,200,2024-01-08T00:00:00.000Z,2024-12-16T00:00:00.000Z,7,164,312,0,0,1,Seg,08:01,08:02
000000062613,Seg 10:20 - 11:10,0,1,2023-12-26T16:35:10.000Z,Y4CP EF 3HS,2,84,Y4PEF3,70,eyoung,2240,100368,ACISP,PLBL,200,2024-01-08T00:00:00.000Z,2024-12-16T00:00:00.000Z,7,164,312,0,0,1,Seg,10:20,11:10
000000062614,Quar 06:02 - 06:03,0,1,2023-12-26T16:25:47.000Z,SAR Y4,2,20,SAR_Y4,185,eyoung,2240,100621,ACISP,PLBL,200,2024-01-10T00:00:00.000Z,2024-12-18T00:00:00.000Z,7,164,312,0,0,1,Qua,06:02,06:03
000000062615,Seg 14:50 - 15:40,0,1,2023-12-26T16:31:59.000Z,Y4CP EF 3HS,2,84,Y4PEF3,70,eyoung,2240,100368,ACISP,PLBL,200,2024-01-08T00:00:00.000Z,2024-12-16T00:00:00.000Z,7,164,312,0,0,1,Seg,14:50,15:40
000000062616,Ter 06:01 - 06:02,0,1,2023-12-26T16:28:43.000Z,SAR Y4,2,20,SAR_Y4,185,eyoung,2240,100621,ACISP,PLBL,200,2024-01-09T00:00:00.000Z,2024-12-17T00:00:00.000Z,7,164,312,0,0,1,Ter,06:01,06:02
000000062617,Seg 07:10 - 08:00,0,1,2023-12-26T16:31:40.000Z,Y5CP CL 3HS,2,84,Y5PCL3,299,eyoung,2240,100644,ACISP,PLBL,200,2024-01-08T00:00:00.000Z,2024-12-16T00:00:00.000Z,7,164,312,0,0,1,Seg,07:10,08:00
000000062618,Seg 08:02 - 08:03,0,1,2023-12-26T16:32:46.000Z,SAR Y6,2,20,SAR_Y6,187,podcast,2240,100656,ACISP,PLBL,200,2024-01-08T00:00:00.000Z,2024-12-16T00:00:00.000Z,7,164,312,0,0,1,Seg,08:02,08:03
000000062619,Seg 08:01 - 08:02,0,1,2023-12-26T16:35:27.000Z,SAR Y6,2,20,SAR_Y6,187,podcast,2240,100656,ACISP,PLBL,200,2024-01-08T00:00:00.000Z,2024-12-16T00:00:00.000Z,7,164,312,0,0,1,Seg,08:01,08:02
000000062620,Seg 09:10 - 10:00,0,1,2023-12-26T15:45:21.000Z,Y7CP CL I2 3HS,1,115,Y7PCLI23,108,podcast,2240,100371,ACISP,PLBL,200,2024-01-08T00:00:00.000Z,2024-12-16T00:00:00.000Z,7,164,312,0,0,1,Seg,09:10,10:00
000000062621,Seg 12:00 - 12:50,0,1,2023-12-26T16:29:03.000Z,Y7CP CL I2 3HS,1,115,Y7PCLI23,108,podcast,2240,100371,ACISP,PLBL,200,2024-01-08T00:00:00.000Z,2024-12-16T00:00:00.000Z,7,164,312,0,0,1,Seg,12:00,12:50
000000062622,Seg 08:00 - 08:50,0,1,2023-12-26T16:30:45.000Z,Y8CP CL I3 3HS,1,117,Y8PCLI33,74,podcast,2240,100372,ACISP,PLBL,200,2024-01-08T00:00:00.000Z,2024-12-16T00:00:00.000Z,7,164,312,0,0,1,Seg,08:00,08:50
000000062623,Seg 08:00 - 08:50,0,1,2023-12-26T16:32:47.000Z,Y8CP CL I3 3HS,1,117,Y8PCLI33,74,podcast,2240,100372,ACISP,PLBL,200,2024-01-08T00:00:00.000Z,2024-12-16T00:00:00.000Z,7,164,312,0,0,1,Seg,08:00,08:50
000000062624,Seg 09:10 - 10:00,0,1,2023-12-26T16:31:59.000Z,YEAR 9 CP 3HS,1,114,Y9PCLI43,113,podcast,2240,100373,ACISP,PLBL,200,2024-01-08T00:00:00.000Z,2024-12-16T00:00:00.000Z,7,164,312,0,0,1,Seg,09:10,10:00
000000062625,Seg 09:10 - 10:00,0,1,2023-12-26T16:31:59.000Z,YEAR 9 CP 3HS,1,114,Y9PCLI43,113,podcast,2240,100373,ACISP,PLBL,200,2024-01-08T00:00:00.000Z,2024-12-16T00:00:00.000Z,7,164,312,0,0,1,Seg,09:10,10:00
000000062626,Seg 07:10 - 08:00,0,1,2023-12-26T16:31:41.000Z,HE1 CP EF 2HS,2,59,HE1PEF2,176,spboost,2240,100374,ACISP,PLBL,200,2024-01-08T00:00:00.000Z,2024-12-16T00:00:00.000Z,7,164,312,0,0,1,Seg,07:10,08:00
000000062627,Seg 10:00 - 10:50,0,1,2023-12-26T16:30:45.000Z,HE1 CP EF 2HS,2,59,HE1PEF2,176,spboost,2240,100374,ACISP,PLBL,200,2024-01-08T00:00:00.000Z,2024-12-16T00:00:00.000Z,7,164,312,0,0,1,Seg,10:00,10:50
000000062628,Seg 08:00 - 08:50,0,1,2023-12-26T15:45:21.000Z,K3CP CL 5HS,2,40,K3PCL5,79,eyoung,2240,100518,ACISP,PLBL,200,2024-01-08T00:00:00.000Z,2024-12-16T00:00:00.000Z,7,164,312,0,0,1,Seg,08:00,08:50
000000062629,Seg 16:20 - 17:10,0,1,2023-12-26T15:45:21.000Z,K3CP CL 5HS,2,40,K3PCL5,79,eyoung,2240,100518,ACISP,PLBL,200,2024-01-08T00:00:00.000Z,2024-12-16T00:00:00.000Z,7,164,312,0,0,1,Seg,16:20,17:10
000000062630,Seg 14:00 - 14:50,0,1,2023-12-26T16:33:02.000Z,Y1CP CL 6HS,2,91,Y1PCL6,67,eyoung,2240,100519,ACISP,PLBL,200,2024-01-08T00:00:00.000Z,2024-12-16T00:00:00.000Z,7,164,312,0,0,1,Seg,14:00,14:50
000000062631,Seg 08:50 - 09:40,0,1,2023-12-26T15:45:22.000Z,Y5CP EF 3HS,2,83,Y5PEF3,80,eyoung,2240,100369,ACISP,PLBL,200,2024-01-08T00:00:00.000Z,2024-12-16T00:00:00.000Z,7,164,312,0,0,1,Seg,08:50,09:40
000000062632,Quar 06:01 - 06:02,0,1,2023-12-26T16:28:44.000Z,SAR Y5,2,18,SAR_Y5,186,eyoung,2240,100639,ACISP,PLBL,200,2024-01-10T00:00:00.000Z,2024-12-18T00:00:00.000Z,7,164,312,0,0,1,Qua,06:01,06:02
000000062633,Seg 14:50 - 15:40,0,1,2023-12-26T16:29:04.000Z,Y5CP EF 3HS,2,83,Y5PEF3,80,eyoung,2240,100369,ACISP,PLBL,200,2024-01-08T00:00:00.000Z,2024-12-16T00:00:00.000Z,7,164,312,0,0,1,Seg,14:50,15:40
000000062634,Seg 08:01 - 08:02,0,1,2023-12-26T16:32:48.000Z,SAR Y5,2,18,SAR_Y5,186,eyoung,2240,100639,ACISP,PLBL,200,2024-01-08T00:00:00.000Z,2024-12-16T00:00:00.000Z,7,164,312,0,0,1,Seg,08:01,08:02
000000062635,Seg 13:10 - 14:00,0,1,2023-12-26T16:33:24.000Z,K2CP CL 3HS,2,40,K2PCL3,78,eyoung,2240,100363,ACISP,PLBL,200,2024-01-08T00:00:00.000Z,2024-12-16T00:00:00.000Z,7,164,312,0,0,1,Seg,13:10,14:00
000000062636,Seg 07:00 - 08:00,0,1,2023-12-26T16:33:24.000Z,VPOD Y7,2,33,VPOD_Y7,192,podcast,2240,100640,ACISP,PLBL,200,2024-01-01T00:00:00.000Z,2024-12-23T00:00:00.000Z,7,164,320,0,0,1,Seg,07:00,08:00
000000062637,Seg 07:00 - 08:00,0,1,2023-12-26T16:32:00.000Z,VPOD Y7,2,33,VPOD_Y7,192,podcast,2240,100640,ACISP,PLBL,200,2024-01-01T00:00:00.000Z,2024-12-23T00:00:00.000Z,7,164,320,0,0,1,Seg,07:00,08:00
000000062638,Seg 07:00 - 08:00,0,1,2023-12-26T15:45:22.000Z,SAR Y9,2,,SAR_Y9,190,podcast,2240,100624,ACISP,PLBL,200,2024-01-01T00:00:00.000Z,2024-12-23T00:00:00.000Z,7,164,320,0,0,1,Seg,07:00,08:00
000000062639,Seg 07:00 - 08:00,0,1,2023-12-26T16:30:47.000Z,SAR Y9,2,,SAR_Y9,190,podcast,2240,100624,ACISP,PLBL,200,2024-01-01T00:00:00.000Z,2024-12-23T00:00:00.000Z,7,164,320,0,0,1,Seg,07:00,08:00
000000062640,Seg 07:00 - 08:00,0,1,2023-12-26T16:33:25.000Z,VPOD Y6,2,26,VPOD_Y6,191,podcast,2240,100386,ACISP,PLBL,200,2024-01-01T00:00:00.000Z,2024-12-23T00:00:00.000Z,7,164,320,0,0,1,Seg,07:00,08:00
000000062641,Seg 08:00 - 09:00,0,1,2023-12-26T16:35:27.000Z,VPOD Y8,2,34,VPOD_Y8,193,podcast,2240,100625,ACISP,PLBL,200,2024-01-01T00:00:00.000Z,2024-12-23T00:00:00.000Z,7,164,320,0,0,1,Seg,08:00,09:00
000000062642,Seg 08:00 - 09:00,0,1,2023-12-26T16:30:47.000Z,VPOD Y8,2,34,VPOD_Y8,193,podcast,2240,100625,ACISP,PLBL,200,2024-01-01T00:00:00.000Z,2024-12-23T00:00:00.000Z,7,164,320,0,0,1,Seg,08:00,09:00
000000063025,Seg 14:00 - 15:00,0,1,2023-12-26T16:32:52.000Z,Y4CP CL 3HS,2,90,Y4PCL3,195,eyoung,2240,100643,ACISP,PLBL,200,2024-01-01T00:00:00.000Z,2024-12-31T00:00:00.000Z,7,164,309,0,0,1,Seg,14:00,15:00
000000063029,Sab 07:00 - 08:00,0,1,2023-12-26T16:31:08.000Z,Y1CP CL 3HS,2,91,Y1PCL3,67,eyoung,2240,100365,ACISP,PLBL,200,2024-01-01T00:00:00.000Z,2024-12-31T00:00:00.000Z,7,164,309,0,0,1,Y1, , 
000000063031,Seg 17:00 - 18:00,0,1,2023-12-26T16:33:31.000Z,Y1CP CL 3HS,2,91,Y1PCL3,67,eyoung,2240,100365,ACISP,PLBL,200,2024-01-01T00:00:00.000Z,2024-12-31T00:00:00.000Z,7,164,309,0,0,1,Y1 B, , 
000000063032,Sex 07:00 - 08:00,0,1,2023-12-26T16:31:08.000Z,Y2CP CL 3HS,2,87,Y2PCL3,68,eyoung,2240,100366,ACISP,PLBL,200,2024-01-01T00:00:00.000Z,2024-12-31T00:00:00.000Z,7,164,309,0,0,1,Y2, , 
000000063033,Quin 17:00 - 18:00,0,1,2023-12-26T16:26:20.000Z,Y2CP CL 3HS,2,87,Y2PCL3,68,eyoung,2240,100366,ACISP,PLBL,200,2024-01-01T00:00:00.000Z,2024-12-31T00:00:00.000Z,7,164,309,0,0,1,Y2 B, , 
000000063034,Quin 15:00 - 16:00,0,1,2023-12-26T16:30:55.000Z,Y3CP CL 3HS,2,87,Y3PCL3,69,eyoung,2240,100367,ACISP,PLBL,200,2024-01-01T00:00:00.000Z,2024-12-31T00:00:00.000Z,7,164,309,0,0,1,Y3, , 
000000063035,Quin 19:00 - 20:00,0,1,2023-12-26T16:33:43.000Z,Y3CP CL 3HS,2,87,Y3PCL3,69,eyoung,2240,100367,ACISP,PLBL,200,2024-01-01T00:00:00.000Z,2024-12-31T00:00:00.000Z,7,164,309,0,0,1,Y3 B, , 
000000063036,Quin 17:05 - 17:06,0,1,2023-12-26T16:30:06.000Z,Y6CP CL I1 3HS,2,99,Y6PCLI13,109,podcast,2240,100370,ACISP,PLBL,200,2024-01-01T00:00:00.000Z,2024-12-31T00:00:00.000Z,7,164,309,0,0,1,Y6, , 
000000063037,Ter 10:04 - 10:05,0,1,2023-12-26T16:34:23.000Z,Y6CP CL I1 3HS,2,99,Y6PCLI13,109,podcast,2240,100370,ACISP,PLBL,200,2024-01-01T00:00:00.000Z,2024-12-31T00:00:00.000Z,7,164,309,0,0,1,Y6  B, , 
000000063038,Seg 07:11 - 07:12,0,1,2023-12-26T16:30:06.000Z,Y7CP CL I2 3HS,1,115,Y7PCLI23,108,podcast,2240,100371,ACISP,PLBL,200,2024-01-01T00:00:00.000Z,2024-12-31T00:00:00.000Z,7,164,309,0,0,1,Y7, , 
000000063039,Ter 07:11 - 07:12,0,1,2023-12-26T16:35:34.000Z,Y7CP CL I2 3HS,1,115,Y7PCLI23,108,podcast,2240,100371,ACISP,PLBL,200,2024-01-01T00:00:00.000Z,2024-12-31T00:00:00.000Z,7,164,309,0,0,1,Y7B, , 
000000063040,Seg 05:00 - 05:01,0,1,2023-12-26T16:33:10.000Z,Y8CP CL I3 3HS,1,117,Y8PCLI33,74,podcast,2240,100372,ACISP,PLBL,200,2024-01-01T00:00:00.000Z,2024-12-31T00:00:00.000Z,7,164,309,0,0,1,Y8, , 
000000063041,Seg 05:12 - 05:13,0,1,2023-12-26T16:34:03.000Z,Y8CP CL I3 3HS,1,117,Y8PCLI33,74,podcast,2240,100372,ACISP,PLBL,200,2024-01-01T00:00:00.000Z,2024-12-31T00:00:00.000Z,7,164,309,0,0,1,Y8B, , 
000000063042,Quin 05:10 - 06:10,0,1,2023-12-26T16:32:10.000Z,YEAR 9 CP 3HS,1,114,Y9PCLI43,113,podcast,2240,100373,ACISP,PLBL,200,2024-01-01T00:00:00.000Z,2024-12-31T00:00:00.000Z,7,164,309,0,0,1,Y9, , 
000000063043,Sex 05:04 - 06:04,0,1,2023-12-26T16:34:23.000Z,YEAR 9 CP 3HS,1,114,Y9PCLI43,113,podcast,2240,100373,ACISP,PLBL,200,2024-01-01T00:00:00.000Z,2024-12-31T00:00:00.000Z,7,164,309,0,0,1,Y9B, , 
000000063044,Quin 15:05 - 15:06,0,1,2023-12-26T16:31:08.000Z,HE1 CP EF 2HS,2,59,HE1PEF2,176,spboost,2240,100374,ACISP,PLBL,200,2024-01-01T00:00:00.000Z,2024-12-31T00:00:00.000Z,7,164,309,0,0,1,HE1, , 
000000063045,Sex 07:00 - 08:00,0,1,2023-12-26T16:31:47.000Z,HE2 CP EF 2HS,2,49,HE2PEF2,177,spboost,2240,100375,ACISP,PLBL,200,2024-01-01T00:00:00.000Z,2024-12-31T00:00:00.000Z,7,164,309,0,0,1,HE2, , 
000000063046,Ter 05:02 - 06:02,0,1,2023-12-26T16:33:32.000Z,HE2 CP EF 2HS,2,49,HE2PEF2,177,spboost,2240,100375,ACISP,PLBL,200,2024-01-01T00:00:00.000Z,2024-12-31T00:00:00.000Z,7,164,309,0,0,1,HE2 B, , 
000000063047,Quin 13:00 - 14:00,0,1,2023-12-26T16:35:34.000Z,Y4CP CL 3HS,2,90,Y4PCL3,195,eyoung,2240,100643,ACISP,PLBL,200,2024-01-01T00:00:00.000Z,2024-12-31T00:00:00.000Z,7,164,309,0,0,1,Y4, , 
000000063048,Quar 13:00 - 14:00,0,1,2023-12-26T16:26:41.000Z,Y4CP CL 3HS,2,90,Y4PCL3,195,eyoung,2240,100643,ACISP,PLBL,200,2024-01-01T00:00:00.000Z,2024-12-31T00:00:00.000Z,7,164,309,0,0,1,Y4 B, , 
000000063049,Quin 15:00 - 16:00,0,1,2023-12-26T16:33:10.000Z,Y5CP CL 3HS,2,84,Y5PCL3,299,eyoung,2240,100644,ACISP,PLBL,200,2024-01-01T00:00:00.000Z,2024-12-31T00:00:00.000Z,7,164,309,0,0,1,Y5, , 
000000063050,Seg 07:00 - 08:00,0,1,2023-12-26T15:45:27.000Z,K1CP CL 5HS,2,40,K1PCL5,77,eyoung,2240,100516,ACISP,PLBL,200,2024-01-01T00:00:00.000Z,2024-12-31T00:00:00.000Z,7,164,311,0,0,1,Kin, , 
